,property_id,check_in_date,room_id,successful_bookings,capacity,mmm yy,week no,occupancy_rate,property_name,is_weekend
7001,19562,2022-07-10,RT1,26,30,Jul 22,29,87.0,Atliq Bay,1
7002,19563,2022-07-10,RT1,21,30,Jul 22,29,70.0,Atliq Palace,1
7003,17558,2022-07-10,RT1,15,19,Jul 22,29,79.0,Atliq Grands,1
7004,16558,2022-07-10,RT1,19,19,Jul 22,29,100.0,Atliq Grands,1
7005,17560,2022-07-10,RT1,28,40,Jul 22,29,70.0,Atliq City,1
7006,19558,2022-07-10,RT1,27,40,Jul 22,29,68.0,Atliq Grands,1
7007,19560,2022-07-10,RT1,25,26,Jul 22,29,96.0,Atliq City,1
7008,17561,2022-07-10,RT1,23,26,Jul 22,29,88.0,Atliq Blu,1
7009,16560,2022-07-10,RT1,25,34,Jul 22,29,74.0,Atliq City,1
7010,16561,2022-07-10,RT1,15,18,Jul 22,29,83.0,Atliq Blu,1
7011,16562,2022-07-10,RT1,22,31,Jul 22,29,71.0,Atliq Bay,1
7012,16563,2022-07-10,RT1,38,41,Jul 22,29,93.0,Atliq Palace,1
7013,17559,2022-07-10,RT1,29,32,Jul 22,29,91.0,Atliq Exotica,1
7014,17562,2022-07-10,RT1,12,20,Jul 22,29,60.0,Atliq Bay,1
7015,17563,2022-07-10,RT1,23,25,Jul 22,29,92.0,Atliq Palace,1
7016,18558,2022-07-10,RT1,11,15,Jul 22,29,73.0,Atliq Grands,1
7017,18559,2022-07-10,RT1,27,42,Jul 22,29,64.0,Atliq Exotica,1
7018,18561,2022-07-10,RT1,28,33,Jul 22,29,85.0,Atliq Blu,1
7019,18562,2022-07-10,RT1,33,38,Jul 22,29,87.0,Atliq Bay,1
7020,18563,2022-07-10,RT1,20,27,Jul 22,29,74.0,Atliq Palace,1
7021,19559,2022-07-10,RT1,18,24,Jul 22,29,75.0,Atliq Exotica,1
7022,19561,2022-07-10,RT1,27,36,Jul 22,29,75.0,Atliq Blu,1
7023,17564,2022-07-10,RT1,9,16,Jul 22,29,56.0,Atliq Seasons,1
7024,19562,2022-07-10,RT2,21,23,Jul 22,29,91.0,Atliq Bay,1
7025,18563,2022-07-10,RT2,21,29,Jul 22,29,72.0,Atliq Palace,1
7026,17561,2022-07-10,RT2,36,36,Jul 22,29,100.0,Atliq Blu,1
7027,17558,2022-07-10,RT2,35,50,Jul 22,29,70.0,Atliq Grands,1
7028,16562,2022-07-10,RT2,30,43,Jul 22,29,70.0,Atliq Bay,1
7029,16561,2022-07-10,RT2,21,24,Jul 22,29,88.0,Atliq Blu,1
7030,16558,2022-07-10,RT2,20,22,Jul 22,29,91.0,Atliq Grands,1
7031,19560,2022-07-10,RT2,34,38,Jul 22,29,89.0,Atliq City,1
7032,16563,2022-07-10,RT2,34,38,Jul 22,29,89.0,Atliq Palace,1
7033,16559,2022-07-10,RT2,38,41,Jul 22,29,93.0,Atliq Exotica,1
7034,19559,2022-07-10,RT2,29,41,Jul 22,29,71.0,Atliq Exotica,1
7035,19558,2022-07-10,RT2,26,39,Jul 22,29,67.0,Atliq Grands,1
7036,17559,2022-07-10,RT2,38,39,Jul 22,29,97.0,Atliq Exotica,1
7037,16560,2022-07-10,RT2,24,34,Jul 22,29,71.0,Atliq City,1
7038,18562,2022-07-10,RT2,31,34,Jul 22,29,91.0,Atliq Bay,1
7039,18559,2022-07-10,RT2,26,44,Jul 22,29,59.0,Atliq Exotica,1
7040,17563,2022-07-10,RT2,39,44,Jul 22,29,89.0,Atliq Palace,1
7041,17562,2022-07-10,RT2,17,30,Jul 22,29,57.0,Atliq Bay,1
7042,18558,2022-07-10,RT2,21,30,Jul 22,29,70.0,Atliq Grands,1
7043,17564,2022-07-10,RT2,24,40,Jul 22,29,60.0,Atliq Seasons,1
7044,18561,2022-07-10,RT2,35,40,Jul 22,29,88.0,Atliq Blu,1
7045,18560,2022-07-10,RT2,36,40,Jul 22,29,90.0,Atliq City,1
7046,17560,2022-07-10,RT2,35,45,Jul 22,29,78.0,Atliq City,1
7047,19561,2022-07-10,RT2,31,45,Jul 22,29,69.0,Atliq Blu,1
7048,19563,2022-07-10,RT2,34,45,Jul 22,29,76.0,Atliq Palace,1
7049,19563,2022-07-10,RT3,21,29,Jul 22,29,72.0,Atliq Palace,1
7050,18560,2022-07-10,RT1,28,30,Jul 22,29,93.0,Atliq City,1
7051,19562,2022-07-10,RT3,25,29,Jul 22,29,86.0,Atliq Bay,1
7052,19561,2022-07-10,RT3,22,29,Jul 22,29,76.0,Atliq Blu,1
7053,18562,2022-07-10,RT3,27,29,Jul 22,29,93.0,Atliq Bay,1
7054,17558,2022-07-10,RT3,20,27,Jul 22,29,74.0,Atliq Grands,1
7055,17562,2022-07-10,RT3,15,27,Jul 22,29,56.0,Atliq Bay,1
7056,19559,2022-07-10,RT3,19,27,Jul 22,29,70.0,Atliq Exotica,1
7057,16559,2022-07-10,RT3,28,32,Jul 22,29,88.0,Atliq Exotica,1
7058,17560,2022-07-10,RT3,18,25,Jul 22,29,72.0,Atliq City,1
7059,18561,2022-07-10,RT3,22,25,Jul 22,29,88.0,Atliq Blu,1
7060,16561,2022-07-10,RT3,20,21,Jul 22,29,95.0,Atliq Blu,1
7061,16563,2022-07-10,RT3,19,20,Jul 22,29,95.0,Atliq Palace,1
7062,17559,2022-07-10,RT3,16,16,Jul 22,29,100.0,Atliq Exotica,1
7063,17561,2022-07-10,RT3,17,19,Jul 22,29,89.0,Atliq Blu,1
7064,18558,2022-07-10,RT3,18,26,Jul 22,29,69.0,Atliq Grands,1
7065,18560,2022-07-10,RT3,23,24,Jul 22,29,96.0,Atliq City,1
7066,18563,2022-07-10,RT3,16,23,Jul 22,29,70.0,Atliq Palace,1
7067,19560,2022-07-10,RT3,18,19,Jul 22,29,95.0,Atliq City,1
7068,16560,2022-07-10,RT3,15,20,Jul 22,29,75.0,Atliq City,1
7069,17563,2022-07-10,RT3,15,16,Jul 22,29,94.0,Atliq Palace,1
7070,17564,2022-07-10,RT3,15,24,Jul 22,29,62.0,Atliq Seasons,1
7071,16558,2022-07-10,RT3,8,8,Jul 22,29,100.0,Atliq Grands,1
7072,16562,2022-07-10,RT3,14,18,Jul 22,29,78.0,Atliq Bay,1
7073,18559,2022-07-10,RT3,14,23,Jul 22,29,61.0,Atliq Exotica,1
7074,19558,2022-07-10,RT3,14,21,Jul 22,29,67.0,Atliq Grands,1
7075,19559,2022-07-10,RT4,2,3,Jul 22,29,67.0,Atliq Exotica,1
7076,17558,2022-07-10,RT4,4,6,Jul 22,29,67.0,Atliq Grands,1
7077,17562,2022-07-10,RT4,4,6,Jul 22,29,67.0,Atliq Bay,1
7078,19563,2022-07-10,RT4,4,6,Jul 22,29,67.0,Atliq Palace,1
7079,19558,2022-07-10,RT4,4,7,Jul 22,29,57.0,Atliq Grands,1
7080,17561,2022-07-10,RT4,4,4,Jul 22,29,100.0,Atliq Blu,1
7081,16562,2022-07-10,RT4,5,6,Jul 22,29,83.0,Atliq Bay,1
7082,19561,2022-07-10,RT4,5,7,Jul 22,29,71.0,Atliq Blu,1
7083,16560,2022-07-10,RT4,6,7,Jul 22,29,86.0,Atliq City,1
7084,16561,2022-07-10,RT4,9,10,Jul 22,29,90.0,Atliq Blu,1
7085,17560,2022-07-10,RT4,9,13,Jul 22,29,69.0,Atliq City,1
7086,18561,2022-07-10,RT4,9,9,Jul 22,29,100.0,Atliq Blu,1
7087,17564,2022-07-10,RT4,10,17,Jul 22,29,59.0,Atliq Seasons,1
7088,18560,2022-07-10,RT4,15,15,Jul 22,29,100.0,Atliq City,1
7089,19560,2022-07-10,RT4,14,16,Jul 22,29,88.0,Atliq City,1
7090,18559,2022-07-10,RT4,12,19,Jul 22,29,63.0,Atliq Exotica,1
7091,17563,2022-07-10,RT4,17,19,Jul 22,29,89.0,Atliq Palace,1
7092,19562,2022-07-10,RT4,14,14,Jul 22,29,100.0,Atliq Bay,1
7093,17559,2022-07-10,RT4,14,14,Jul 22,29,100.0,Atliq Exotica,1
7094,18558,2022-07-10,RT4,14,20,Jul 22,29,70.0,Atliq Grands,1
7095,18562,2022-07-10,RT4,17,20,Jul 22,29,85.0,Atliq Bay,1
7096,18563,2022-07-10,RT4,12,18,Jul 22,29,67.0,Atliq Palace,1
7097,16563,2022-07-10,RT4,15,18,Jul 22,29,83.0,Atliq Palace,1
7098,16559,2022-07-10,RT4,17,18,Jul 22,29,94.0,Atliq Exotica,1
7099,16558,2022-07-10,RT4,3,3,Jul 22,29,100.0,Atliq Grands,1
7100,16559,2022-07-11,RT1,20,30,Jul 22,29,67.0,Atliq Exotica,0
7101,18560,2022-07-11,RT1,18,30,Jul 22,29,60.0,Atliq City,0
7102,19562,2022-07-11,RT1,18,30,Jul 22,29,60.0,Atliq Bay,0
7103,19563,2022-07-11,RT1,15,30,Jul 22,29,50.0,Atliq Palace,0
7104,17558,2022-07-11,RT1,9,19,Jul 22,29,47.0,Atliq Grands,0
7105,16558,2022-07-11,RT1,11,19,Jul 22,29,58.0,Atliq Grands,0
7106,17560,2022-07-11,RT1,18,40,Jul 22,29,45.0,Atliq City,0
7107,19558,2022-07-11,RT1,17,40,Jul 22,29,42.0,Atliq Grands,0
7108,19560,2022-07-11,RT1,17,26,Jul 22,29,65.0,Atliq City,0
7109,17561,2022-07-11,RT1,16,26,Jul 22,29,62.0,Atliq Blu,0
7110,16560,2022-07-11,RT1,19,34,Jul 22,29,56.0,Atliq City,0
7111,16561,2022-07-11,RT1,10,18,Jul 22,29,56.0,Atliq Blu,0
7112,16562,2022-07-11,RT1,16,31,Jul 22,29,52.0,Atliq Bay,0
7113,16563,2022-07-11,RT1,25,41,Jul 22,29,61.0,Atliq Palace,0
7114,17559,2022-07-11,RT1,21,32,Jul 22,29,66.0,Atliq Exotica,0
7115,17562,2022-07-11,RT1,8,20,Jul 22,29,40.0,Atliq Bay,0
7116,17563,2022-07-11,RT1,17,25,Jul 22,29,68.0,Atliq Palace,0
7117,18558,2022-07-11,RT1,7,15,Jul 22,29,47.0,Atliq Grands,0
7118,18559,2022-07-11,RT1,17,42,Jul 22,29,40.0,Atliq Exotica,0
7119,18561,2022-07-11,RT1,21,33,Jul 22,29,64.0,Atliq Blu,0
7120,18562,2022-07-11,RT1,24,38,Jul 22,29,63.0,Atliq Bay,0
7121,18563,2022-07-11,RT1,13,27,Jul 22,29,48.0,Atliq Palace,0
7122,19559,2022-07-11,RT1,12,24,Jul 22,29,50.0,Atliq Exotica,0
7123,19561,2022-07-11,RT1,19,36,Jul 22,29,53.0,Atliq Blu,0
7124,17564,2022-07-11,RT1,7,16,Jul 22,29,44.0,Atliq Seasons,0
7125,19562,2022-07-11,RT2,14,23,Jul 22,29,61.0,Atliq Bay,0
7126,18563,2022-07-11,RT2,12,29,Jul 22,29,41.0,Atliq Palace,0
7127,17561,2022-07-11,RT2,22,36,Jul 22,29,61.0,Atliq Blu,0
7128,17558,2022-07-11,RT2,29,50,Jul 22,29,58.0,Atliq Grands,0
7129,16562,2022-07-11,RT2,21,43,Jul 22,29,49.0,Atliq Bay,0
7130,16561,2022-07-11,RT2,16,24,Jul 22,29,67.0,Atliq Blu,0
7131,16558,2022-07-11,RT2,16,22,Jul 22,29,73.0,Atliq Grands,0
7132,19560,2022-07-11,RT2,26,38,Jul 22,29,68.0,Atliq City,0
7133,16563,2022-07-11,RT2,23,38,Jul 22,29,61.0,Atliq Palace,0
7134,16559,2022-07-11,RT2,22,41,Jul 22,29,54.0,Atliq Exotica,0
7135,19559,2022-07-11,RT2,19,41,Jul 22,29,46.0,Atliq Exotica,0
7136,19558,2022-07-11,RT2,14,39,Jul 22,29,36.0,Atliq Grands,0
7137,17559,2022-07-11,RT2,27,39,Jul 22,29,69.0,Atliq Exotica,0
7138,16560,2022-07-11,RT2,20,34,Jul 22,29,59.0,Atliq City,0
7139,18562,2022-07-11,RT2,22,34,Jul 22,29,65.0,Atliq Bay,0
7140,18559,2022-07-11,RT2,17,44,Jul 22,29,39.0,Atliq Exotica,0
7141,17563,2022-07-11,RT2,28,44,Jul 22,29,64.0,Atliq Palace,0
7142,17562,2022-07-11,RT2,14,30,Jul 22,29,47.0,Atliq Bay,0
7143,18558,2022-07-11,RT2,14,30,Jul 22,29,47.0,Atliq Grands,0
7144,17564,2022-07-11,RT2,17,40,Jul 22,29,42.0,Atliq Seasons,0
7145,18561,2022-07-11,RT2,26,40,Jul 22,29,65.0,Atliq Blu,0
7146,18560,2022-07-11,RT2,27,40,Jul 22,29,68.0,Atliq City,0
7147,17560,2022-07-11,RT2,24,45,Jul 22,29,53.0,Atliq City,0
7148,19561,2022-07-11,RT2,24,45,Jul 22,29,53.0,Atliq Blu,0
7149,19563,2022-07-11,RT2,21,45,Jul 22,29,47.0,Atliq Palace,0
7150,19563,2022-07-11,RT3,15,29,Jul 22,29,52.0,Atliq Palace,0
7151,19562,2022-07-11,RT3,19,29,Jul 22,29,66.0,Atliq Bay,0
7152,19561,2022-07-11,RT3,16,29,Jul 22,29,55.0,Atliq Blu,0
7153,18562,2022-07-11,RT3,17,29,Jul 22,29,59.0,Atliq Bay,0
7154,17558,2022-07-11,RT3,14,27,Jul 22,29,52.0,Atliq Grands,0
7155,17562,2022-07-11,RT3,10,27,Jul 22,29,37.0,Atliq Bay,0
7156,19559,2022-07-11,RT3,16,27,Jul 22,29,59.0,Atliq Exotica,0
7157,16559,2022-07-11,RT3,22,32,Jul 22,29,69.0,Atliq Exotica,0
7158,16558,2022-07-11,RT3,5,8,Jul 22,29,62.0,Atliq Grands,0
7159,18561,2022-07-11,RT3,18,25,Jul 22,29,72.0,Atliq Blu,0
7160,18560,2022-07-11,RT3,15,24,Jul 22,29,62.0,Atliq City,0
7161,16561,2022-07-11,RT3,14,21,Jul 22,29,67.0,Atliq Blu,0
7162,16563,2022-07-11,RT3,14,20,Jul 22,29,70.0,Atliq Palace,0
7163,18558,2022-07-11,RT3,14,26,Jul 22,29,54.0,Atliq Grands,0
7164,16560,2022-07-11,RT3,9,20,Jul 22,29,45.0,Atliq City,0
7165,18559,2022-07-11,RT3,9,23,Jul 22,29,39.0,Atliq Exotica,0
7166,16562,2022-07-11,RT3,10,18,Jul 22,29,56.0,Atliq Bay,0
7167,17563,2022-07-11,RT3,10,16,Jul 22,29,62.0,Atliq Palace,0
7168,19558,2022-07-11,RT3,10,21,Jul 22,29,48.0,Atliq Grands,0
7169,17559,2022-07-11,RT3,12,16,Jul 22,29,75.0,Atliq Exotica,0
7170,17560,2022-07-11,RT3,11,25,Jul 22,29,44.0,Atliq City,0
7171,17561,2022-07-11,RT3,11,19,Jul 22,29,58.0,Atliq Blu,0
7172,18563,2022-07-11,RT3,11,23,Jul 22,29,48.0,Atliq Palace,0
7173,19560,2022-07-11,RT3,11,19,Jul 22,29,58.0,Atliq City,0
7174,17564,2022-07-11,RT3,11,24,Jul 22,29,46.0,Atliq Seasons,0
7175,16558,2022-07-11,RT4,2,3,Jul 22,29,67.0,Atliq Grands,0
7176,16562,2022-07-11,RT4,4,6,Jul 22,29,67.0,Atliq Bay,0
7177,19563,2022-07-11,RT4,4,6,Jul 22,29,67.0,Atliq Palace,0
7178,16560,2022-07-11,RT4,4,7,Jul 22,29,57.0,Atliq City,0
7179,19558,2022-07-11,RT4,4,7,Jul 22,29,57.0,Atliq Grands,0
7180,18561,2022-07-11,RT4,5,9,Jul 22,29,56.0,Atliq Blu,0
7181,16561,2022-07-11,RT4,6,10,Jul 22,29,60.0,Atliq Blu,0
7182,17560,2022-07-11,RT4,7,13,Jul 22,29,54.0,Atliq City,0
7183,19559,2022-07-11,RT4,1,3,Jul 22,29,33.0,Atliq Exotica,0
7184,17564,2022-07-11,RT4,8,17,Jul 22,29,47.0,Atliq Seasons,0
7185,18560,2022-07-11,RT4,9,15,Jul 22,29,60.0,Atliq City,0
7186,19560,2022-07-11,RT4,10,16,Jul 22,29,62.0,Atliq City,0
7187,18559,2022-07-11,RT4,10,19,Jul 22,29,53.0,Atliq Exotica,0
7188,17563,2022-07-11,RT4,11,19,Jul 22,29,58.0,Atliq Palace,0
7189,19562,2022-07-11,RT4,10,14,Jul 22,29,71.0,Atliq Bay,0
7190,17559,2022-07-11,RT4,9,14,Jul 22,29,64.0,Atliq Exotica,0
7191,18558,2022-07-11,RT4,10,20,Jul 22,29,50.0,Atliq Grands,0
7192,18562,2022-07-11,RT4,13,20,Jul 22,29,65.0,Atliq Bay,0
7193,18563,2022-07-11,RT4,9,18,Jul 22,29,50.0,Atliq Palace,0
7194,16563,2022-07-11,RT4,10,18,Jul 22,29,56.0,Atliq Palace,0
7195,16559,2022-07-11,RT4,11,18,Jul 22,29,61.0,Atliq Exotica,0
7196,17558,2022-07-11,RT4,3,6,Jul 22,29,50.0,Atliq Grands,0
7197,17562,2022-07-11,RT4,3,6,Jul 22,29,50.0,Atliq Bay,0
7198,19561,2022-07-11,RT4,3,7,Jul 22,29,43.0,Atliq Blu,0
7199,17561,2022-07-11,RT4,3,4,Jul 22,29,75.0,Atliq Blu,0
7200,19563,2022-07-12,RT3,16,29,Jul 22,29,55.0,Atliq Palace,0
7201,16559,2022-07-12,RT1,19,30,Jul 22,29,63.0,Atliq Exotica,0
7202,18560,2022-07-12,RT1,20,30,Jul 22,29,67.0,Atliq City,0
7203,19562,2022-07-12,RT1,18,30,Jul 22,29,60.0,Atliq Bay,0
7204,19563,2022-07-12,RT1,15,30,Jul 22,29,50.0,Atliq Palace,0
7205,17558,2022-07-12,RT1,10,19,Jul 22,29,53.0,Atliq Grands,0
7206,16558,2022-07-12,RT1,10,19,Jul 22,29,53.0,Atliq Grands,0
7207,17560,2022-07-12,RT1,19,40,Jul 22,29,48.0,Atliq City,0
7208,19558,2022-07-12,RT1,18,40,Jul 22,29,45.0,Atliq Grands,0
7209,19560,2022-07-12,RT1,15,26,Jul 22,29,58.0,Atliq City,0
7210,17561,2022-07-12,RT1,17,26,Jul 22,29,65.0,Atliq Blu,0
7211,16560,2022-07-12,RT1,20,34,Jul 22,29,59.0,Atliq City,0
7212,16561,2022-07-12,RT1,10,18,Jul 22,29,56.0,Atliq Blu,0
7213,16562,2022-07-12,RT1,16,31,Jul 22,29,52.0,Atliq Bay,0
7214,16563,2022-07-12,RT1,25,41,Jul 22,29,61.0,Atliq Palace,0
7215,17559,2022-07-12,RT1,21,32,Jul 22,29,66.0,Atliq Exotica,0
7216,17562,2022-07-12,RT1,7,20,Jul 22,29,35.0,Atliq Bay,0
7217,17563,2022-07-12,RT1,17,25,Jul 22,29,68.0,Atliq Palace,0
7218,18558,2022-07-12,RT1,8,15,Jul 22,29,53.0,Atliq Grands,0
7219,18559,2022-07-12,RT1,19,42,Jul 22,29,45.0,Atliq Exotica,0
7220,18561,2022-07-12,RT1,21,33,Jul 22,29,64.0,Atliq Blu,0
7221,18562,2022-07-12,RT1,25,38,Jul 22,29,66.0,Atliq Bay,0
7222,18563,2022-07-12,RT1,14,27,Jul 22,29,52.0,Atliq Palace,0
7223,19559,2022-07-12,RT1,11,24,Jul 22,29,46.0,Atliq Exotica,0
7224,19561,2022-07-12,RT1,18,36,Jul 22,29,50.0,Atliq Blu,0
7225,17564,2022-07-12,RT1,5,16,Jul 22,29,31.0,Atliq Seasons,0
7226,19562,2022-07-12,RT2,15,23,Jul 22,29,65.0,Atliq Bay,0
7227,18563,2022-07-12,RT2,14,29,Jul 22,29,48.0,Atliq Palace,0
7228,17561,2022-07-12,RT2,22,36,Jul 22,29,61.0,Atliq Blu,0
7229,17558,2022-07-12,RT2,27,50,Jul 22,29,54.0,Atliq Grands,0
7230,16562,2022-07-12,RT2,22,43,Jul 22,29,51.0,Atliq Bay,0
7231,16561,2022-07-12,RT2,16,24,Jul 22,29,67.0,Atliq Blu,0
7232,16558,2022-07-12,RT2,13,22,Jul 22,29,59.0,Atliq Grands,0
7233,19560,2022-07-12,RT2,22,38,Jul 22,29,58.0,Atliq City,0
7234,16563,2022-07-12,RT2,25,38,Jul 22,29,66.0,Atliq Palace,0
7235,16559,2022-07-12,RT2,26,41,Jul 22,29,63.0,Atliq Exotica,0
7236,19559,2022-07-12,RT2,19,41,Jul 22,29,46.0,Atliq Exotica,0
7237,19558,2022-07-12,RT2,18,39,Jul 22,29,46.0,Atliq Grands,0
7238,17559,2022-07-12,RT2,25,39,Jul 22,29,64.0,Atliq Exotica,0
7239,16560,2022-07-12,RT2,17,34,Jul 22,29,50.0,Atliq City,0
7240,18562,2022-07-12,RT2,17,34,Jul 22,29,50.0,Atliq Bay,0
7241,18559,2022-07-12,RT2,18,44,Jul 22,29,41.0,Atliq Exotica,0
7242,17563,2022-07-12,RT2,29,44,Jul 22,29,66.0,Atliq Palace,0
7243,17562,2022-07-12,RT2,12,30,Jul 22,29,40.0,Atliq Bay,0
7244,18558,2022-07-12,RT2,15,30,Jul 22,29,50.0,Atliq Grands,0
7245,17564,2022-07-12,RT2,17,40,Jul 22,29,42.0,Atliq Seasons,0
7246,18561,2022-07-12,RT2,23,40,Jul 22,29,58.0,Atliq Blu,0
7247,18560,2022-07-12,RT2,26,40,Jul 22,29,65.0,Atliq City,0
7248,17560,2022-07-12,RT2,22,45,Jul 22,29,49.0,Atliq City,0
7249,19561,2022-07-12,RT2,22,45,Jul 22,29,49.0,Atliq Blu,0
7250,19563,2022-07-12,RT2,22,45,Jul 22,29,49.0,Atliq Palace,0
7251,19562,2022-07-12,RT3,18,29,Jul 22,29,62.0,Atliq Bay,0
7252,19561,2022-07-12,RT3,14,29,Jul 22,29,48.0,Atliq Blu,0
7253,18562,2022-07-12,RT3,20,29,Jul 22,29,69.0,Atliq Bay,0
7254,17558,2022-07-12,RT3,14,27,Jul 22,29,52.0,Atliq Grands,0
7255,17562,2022-07-12,RT3,10,27,Jul 22,29,37.0,Atliq Bay,0
7256,19559,2022-07-12,RT3,15,27,Jul 22,29,56.0,Atliq Exotica,0
7257,16559,2022-07-12,RT3,19,32,Jul 22,29,59.0,Atliq Exotica,0
7258,16558,2022-07-12,RT3,5,8,Jul 22,29,62.0,Atliq Grands,0
7259,18561,2022-07-12,RT3,17,25,Jul 22,29,68.0,Atliq Blu,0
7260,18560,2022-07-12,RT3,16,24,Jul 22,29,67.0,Atliq City,0
7261,19558,2022-07-12,RT3,8,21,Jul 22,29,38.0,Atliq Grands,0
7262,16561,2022-07-12,RT3,13,21,Jul 22,29,62.0,Atliq Blu,0
7263,16563,2022-07-12,RT3,13,20,Jul 22,29,65.0,Atliq Palace,0
7264,19560,2022-07-12,RT3,13,19,Jul 22,29,68.0,Atliq City,0
7265,18558,2022-07-12,RT3,14,26,Jul 22,29,54.0,Atliq Grands,0
7266,16562,2022-07-12,RT3,9,18,Jul 22,29,50.0,Atliq Bay,0
7267,17564,2022-07-12,RT3,9,24,Jul 22,29,38.0,Atliq Seasons,0
7268,16560,2022-07-12,RT3,10,20,Jul 22,29,50.0,Atliq City,0
7269,18559,2022-07-12,RT3,10,23,Jul 22,29,43.0,Atliq Exotica,0
7270,17560,2022-07-12,RT3,12,25,Jul 22,29,48.0,Atliq City,0
7271,18563,2022-07-12,RT3,12,23,Jul 22,29,52.0,Atliq Palace,0
7272,17559,2022-07-12,RT3,11,16,Jul 22,29,69.0,Atliq Exotica,0
7273,17561,2022-07-12,RT3,11,19,Jul 22,29,58.0,Atliq Blu,0
7274,17563,2022-07-12,RT3,11,16,Jul 22,29,69.0,Atliq Palace,0
7275,19559,2022-07-12,RT4,2,3,Jul 22,29,67.0,Atliq Exotica,0
7276,16558,2022-07-12,RT4,2,3,Jul 22,29,67.0,Atliq Grands,0
7277,19558,2022-07-12,RT4,4,7,Jul 22,29,57.0,Atliq Grands,0
7278,19561,2022-07-12,RT4,4,7,Jul 22,29,57.0,Atliq Blu,0
7279,18561,2022-07-12,RT4,5,9,Jul 22,29,56.0,Atliq Blu,0
7280,16561,2022-07-12,RT4,6,10,Jul 22,29,60.0,Atliq Blu,0
7281,17560,2022-07-12,RT4,7,13,Jul 22,29,54.0,Atliq City,0
7282,17564,2022-07-12,RT4,7,17,Jul 22,29,41.0,Atliq Seasons,0
7283,18560,2022-07-12,RT4,10,15,Jul 22,29,67.0,Atliq City,0
7284,19560,2022-07-12,RT4,10,16,Jul 22,29,62.0,Atliq City,0
7285,18559,2022-07-12,RT4,8,19,Jul 22,29,42.0,Atliq Exotica,0
7286,17563,2022-07-12,RT4,12,19,Jul 22,29,63.0,Atliq Palace,0
7287,19562,2022-07-12,RT4,8,14,Jul 22,29,57.0,Atliq Bay,0
7288,17559,2022-07-12,RT4,9,14,Jul 22,29,64.0,Atliq Exotica,0
7289,18558,2022-07-12,RT4,10,20,Jul 22,29,50.0,Atliq Grands,0
7290,18562,2022-07-12,RT4,13,20,Jul 22,29,65.0,Atliq Bay,0
7291,18563,2022-07-12,RT4,8,18,Jul 22,29,44.0,Atliq Palace,0
7292,16563,2022-07-12,RT4,11,18,Jul 22,29,61.0,Atliq Palace,0
7293,16559,2022-07-12,RT4,12,18,Jul 22,29,67.0,Atliq Exotica,0
7294,16562,2022-07-12,RT4,3,6,Jul 22,29,50.0,Atliq Bay,0
7295,17558,2022-07-12,RT4,3,6,Jul 22,29,50.0,Atliq Grands,0
7296,17562,2022-07-12,RT4,3,6,Jul 22,29,50.0,Atliq Bay,0
7297,19563,2022-07-12,RT4,3,6,Jul 22,29,50.0,Atliq Palace,0
7298,16560,2022-07-12,RT4,3,7,Jul 22,29,43.0,Atliq City,0
7299,17561,2022-07-12,RT4,3,4,Jul 22,29,75.0,Atliq Blu,0
7300,19563,2022-07-13,RT3,16,29,Jul 22,29,55.0,Atliq Palace,0
7301,18560,2022-07-13,RT1,19,30,Jul 22,29,63.0,Atliq City,0
7302,19562,2022-07-13,RT1,19,30,Jul 22,29,63.0,Atliq Bay,0
7303,19563,2022-07-13,RT1,17,30,Jul 22,29,57.0,Atliq Palace,0
7304,17558,2022-07-13,RT1,11,19,Jul 22,29,58.0,Atliq Grands,0
7305,16558,2022-07-13,RT1,10,19,Jul 22,29,53.0,Atliq Grands,0
7306,17560,2022-07-13,RT1,21,40,Jul 22,29,52.0,Atliq City,0
7307,19558,2022-07-13,RT1,17,40,Jul 22,29,42.0,Atliq Grands,0
7308,19560,2022-07-13,RT1,19,26,Jul 22,29,73.0,Atliq City,0
7309,17561,2022-07-13,RT1,15,26,Jul 22,29,58.0,Atliq Blu,0
7310,16560,2022-07-13,RT1,19,34,Jul 22,29,56.0,Atliq City,0
7311,16561,2022-07-13,RT1,11,18,Jul 22,29,61.0,Atliq Blu,0
7312,16562,2022-07-13,RT1,14,31,Jul 22,29,45.0,Atliq Bay,0
7313,16563,2022-07-13,RT1,27,41,Jul 22,29,66.0,Atliq Palace,0
7314,17559,2022-07-13,RT1,18,32,Jul 22,29,56.0,Atliq Exotica,0
7315,17562,2022-07-13,RT1,9,20,Jul 22,29,45.0,Atliq Bay,0
7316,17563,2022-07-13,RT1,16,25,Jul 22,29,64.0,Atliq Palace,0
7317,18558,2022-07-13,RT1,7,15,Jul 22,29,47.0,Atliq Grands,0
7318,18559,2022-07-13,RT1,19,42,Jul 22,29,45.0,Atliq Exotica,0
7319,18561,2022-07-13,RT1,23,33,Jul 22,29,70.0,Atliq Blu,0
7320,18562,2022-07-13,RT1,26,38,Jul 22,29,68.0,Atliq Bay,0
7321,18563,2022-07-13,RT1,14,27,Jul 22,29,52.0,Atliq Palace,0
7322,19559,2022-07-13,RT1,12,24,Jul 22,29,50.0,Atliq Exotica,0
7323,19561,2022-07-13,RT1,20,36,Jul 22,29,56.0,Atliq Blu,0
7324,17564,2022-07-13,RT1,6,16,Jul 22,29,38.0,Atliq Seasons,0
7325,19562,2022-07-13,RT2,13,23,Jul 22,29,57.0,Atliq Bay,0
